year,day,hhour,T_air,T_air_K,rglobal,parin,eair,eair_Pa,P_kPa,P_Pa,vpd,vpd_Pa,wind,CO2,ustar,Tsoil,soilmoisture,zcanopy,lai
2012.0,44.0,19.5,12.03,285.18,0.0,0.0,0.4093792,409.3792,85.827,85827.0,0.99556136,995.56134,4.032,384.932,0.3108,16.863,0.01,1.0,0.2
2012.0,44.0,20.0,12.26,285.41,0.0,0.0,0.43511203,435.11203,85.844,85844.0,0.991251,991.251,4.425,385.25,0.3042,16.936,0.02,1.0,0.2
2012.0,44.0,20.5,11.21,284.36,0.0,0.0,0.4310479,431.04788,85.872,85872.0,0.8997905,899.7905,2.582,385.439,0.1672,16.587,0.01,1.0,0.2
2012.0,44.0,21.0,11.35,284.5,0.0,0.0,0.45920983,459.20984,85.874,85874.0,0.8840275,884.02747,3.068,385.375,0.2148,16.617,0.01,1.0,0.2
2012.0,44.0,21.5,11.5,284.65,0.0,0.0,0.4752049,475.20493,85.867,85867.0,0.8814342,881.4342,3.287,385.498,0.1535,16.712,0.01,1.0,0.2
2012.0,44.0,22.0,11.51,284.66,0.0,0.0,0.45736158,457.36157,85.858,85858.0,0.90017563,900.17566,3.603,385.562,0.2283,16.712,0.01,1.0,0.2
2012.0,44.0,22.5,11.0,284.15,0.0,0.0,0.48041457,480.41458,85.849,85849.0,0.83200705,832.0071,4.853,385.873,0.2817,16.478,0.01,1.0,0.2
2012.0,44.0,23.0,10.58,283.72998,0.0,0.0,0.5013142,501.3142,85.844,85844.0,0.7749473,774.94727,5.708,386.231,0.404,16.365,0.01,1.0,0.2
2012.0,44.0,23.5,10.28,283.43,0.0,0.0,0.49634936,496.34937,85.828,85828.0,0.75462574,754.62573,6.421,386.163,0.5317,16.261,0.01,1.0,0.2
2012.0,45.0,0.0,10.29,283.44,0.0,0.0,0.44955388,449.55386,85.812,85812.0,0.8022589,802.2589,6.275,385.671,0.4438,16.445,0.01,1.0,0.2
2012.0,45.0,0.5,10.14,283.29,0.0,0.0,0.4299792,429.97922,85.805,85805.0,0.8093491,809.3491,5.193,385.602,0.3407,16.337,0.02,1.0,0.2
2012.0,45.0,1.0,9.92,283.07,0.0,0.0,0.43095678,430.9568,85.79,85790.0,0.7902566,790.2566,4.261,385.619,0.2639,16.065,0.02,1.0,0.2
2012.0,45.0,1.5,9.62,282.77,0.0,0.0,0.47447452,474.47452,85.781,85781.0,0.72241503,722.41504,3.353,386.557,0.1709,15.794,0.01,1.0,0.2
2012.0,45.0,2.0,9.6,282.75,0.0,0.0,0.51396734,513.96735,85.757,85757.0,0.6813161,681.3161,4.146,385.618,0.2845,15.75,0.01,1.0,0.2
2012.0,45.0,2.5,9.3,282.44998,0.0,0.0,0.53584677,535.84674,85.73,85730.0,0.63556683,635.56683,5.422,385.475,0.3976,15.75,0.01,1.0,0.2
2012.0,45.0,3.0,8.99,282.13998,0.0,0.0,0.54685676,546.85675,85.699,85699.0,0.6003364,600.33636,6.184,385.531,0.4653,15.33,0.01,1.0,0.2
2012.0,45.0,3.5,8.53,281.68,0.0,0.0,0.56314087,563.14087,85.684,85684.0,0.5489243,548.9243,6.68,385.39,0.5149,14.897,0.01,1.0,0.2
2012.0,45.0,4.0,8.29,281.44,0.0,0.0,0.5631911,563.1911,85.673,85673.0,0.53092545,530.9255,7.138,385.275,0.5003,14.644,0.01,1.0,0.2
2012.0,45.0,4.5,8.23,281.38,0.0,0.0,0.52633256,526.3326,85.674,85674.0,0.56333756,563.3376,6.73,384.957,0.5402,14.934,0.01,1.0,0.2
2012.0,45.0,5.0,8.01,281.16,0.0,0.0,0.48636267,486.36267,85.672,85672.0,0.5871362,587.1362,6.046,385.038,0.4487,14.9,0.01,1.0,0.2
2012.0,45.0,5.5,7.587,280.737,0.0,0.0,0.4861673,486.1673,85.663,85663.0,0.5568349,556.8349,6.037,385.058,0.4031,13.75,0.01,1.0,0.2
2012.0,45.0,6.0,7.461,280.611,0.0,0.0,0.48841354,488.41354,85.661,85661.0,0.5456531,545.6531,5.955,385.163,0.422,13.633,0.01,1.0,0.2
2012.0,45.0,6.5,7.341,280.491,0.0,0.0,0.5055549,505.5549,85.648,85648.0,0.5200654,520.0654,5.689,385.296,0.3824,13.5,0.01,1.0,0.2
2012.0,45.0,7.0,7.14,280.29,0.0,0.0,0.50610584,506.10583,85.64,85640.0,0.5055029,505.50287,7.416,385.317,0.5391,13.38,0.01,1.0,0.2
2012.0,45.0,7.5,6.998,280.14798,14.08,32.384,0.50663155,506.63156,85.691,85691.0,0.49517867,495.17868,5.965,385.228,0.4682,13.12,0.01,1.0,0.2
2012.0,45.0,8.0,7.146,280.296,73.39,168.797,0.5077991,507.7991,85.715,85715.0,0.50422454,504.22452,6.382,385.12,0.4897,14.45,0.01,1.0,0.2
2012.0,45.0,8.5,7.29,280.44,98.9,227.47,0.5160763,516.07635,85.73,85730.0,0.5059743,505.9743,6.777,385.108,0.5179,13.967,0.01,1.0,0.2
2012.0,45.0,9.0,7.37,280.52,164.5,378.35,0.52890617,528.9062,85.771,85771.0,0.49875066,498.75067,6.004,385.146,0.441,14.55,0.01,1.0,0.2
2012.0,45.0,9.5,8.9,282.05,473.2,1088.36,0.5025722,502.57217,85.763,85763.0,0.63767296,637.673,6.978,385.5,0.485,10.4,0.01,1.0,0.2
2012.0,45.0,10.0,9.41,282.56,518.0,1191.4,0.49146706,491.46707,85.753,85753.0,0.68865,688.65,7.84,385.567,0.565,10.4,0.02,1.0,0.2
2012.0,45.0,10.5,10.12,283.27,583.3,1341.59,0.49581432,495.81433,85.741,85741.0,0.74185574,741.8557,8.772,385.622,0.6084,10.15,0.02,1.0,0.2
2012.0,45.0,11.0,9.6,282.75,382.7,880.21,0.5311866,531.1866,85.766,85766.0,0.6640969,664.09686,7.87,385.469,0.5265,14.7,0.02,1.0,0.2
2012.0,45.0,11.5,10.04,283.19,226.2,520.26,0.45243192,452.43192,85.754,85754.0,0.7786318,778.63184,7.659,385.34,0.5106,13.78,0.02,1.0,0.2
2012.0,45.0,12.0,10.27,283.41998,590.0,1357.0,0.44612378,446.12378,85.719,85719.0,0.804014,804.01404,8.504,385.331,0.6306,10.15,0.02,1.0,0.2
2012.0,45.0,12.5,10.43,283.58,453.3,1042.59,0.4317175,431.7175,85.702,85702.0,0.83184475,831.8447,8.627,385.359,0.6575,13.15,0.01,1.0,0.2
2012.0,45.0,13.0,10.64,283.79,730.9,1681.0701,0.41357243,413.57242,85.642,85642.0,0.86780405,867.8041,9.056,385.349,0.6006,9.9,0.02,1.0,0.2
2012.0,45.0,13.5,10.92,284.07,803.0,1846.8999,0.41986895,419.86896,85.606,85606.0,0.88559467,885.59467,8.916,385.32,0.5067,9.65,0.02,1.0,0.2
2012.0,45.0,14.0,10.73,283.88,556.2,1279.26,0.42168954,421.68954,85.619,85619.0,0.8673866,867.3866,9.62,384.945,0.6188,14.033,0.02,1.0,0.2
2012.0,45.0,14.5,9.95,283.1,377.5,868.25,0.41284737,412.84738,85.669,85669.0,0.8108234,810.82336,9.702,384.574,0.6843,13.333,0.02,1.0,0.2
2012.0,45.0,15.0,4.528,277.67798,481.3,1106.99,0.56010026,560.1003,85.772,85772.0,0.28417823,284.17822,8.303,386.598,0.6593,12.6,0.02,1.0,0.2
2012.0,45.0,15.5,4.681,277.831,528.3,1215.09,0.5597575,559.75745,85.795,85795.0,0.29360023,293.60022,7.662,385.605,0.6534,9.75,0.02,1.0,0.2
2012.0,45.0,16.0,6.141,279.291,434.9,1000.26996,0.5671213,567.12134,85.801,85801.0,0.37731904,377.31903,5.833,385.005,0.5598,15.45,0.02,1.0,0.2
2012.0,45.0,16.5,8.11,281.25998,388.7,894.01,0.56063384,560.63385,85.778,85778.0,0.52018744,520.18744,8.326,384.648,0.6976,10.65,0.02,1.0,0.2
2012.0,45.0,17.0,8.29,281.44,311.3,715.9899,0.5131955,513.1955,85.802,85802.0,0.58092105,580.9211,8.456,384.688,0.6574,12.45,0.02,1.0,0.2
2012.0,45.0,17.5,6.015,279.165,133.8,307.74,0.5520569,552.0569,85.886,85886.0,0.3841994,384.1994,5.911,385.782,0.4798,14.929,0.02,1.0,0.2
2012.0,45.0,18.0,5.68,278.83,65.35,150.305,0.56016356,560.1636,85.91,85910.0,0.35463122,354.63123,4.602,385.401,0.3676,13.28,0.02,1.0,0.2
2012.0,45.0,18.5,4.767,277.917,0.0,0.0,0.56428593,564.28595,85.946,85946.0,0.29421264,294.21265,3.276,385.513,0.2275,13.747,0.02,1.0,0.2
2012.0,45.0,19.0,3.994,277.14398,0.0,0.0,0.5572661,557.2661,85.984,85984.0,0.25598598,255.98596,3.031,385.257,0.2161,13.152,0.01,1.0,0.2
2012.0,45.0,19.5,3.431,276.581,0.0,0.0,0.5564298,556.4298,86.02,86020.0,0.22520776,225.20776,3.242,385.194,0.213,12.283,0.01,1.0,0.2
2012.0,45.0,20.0,3.064,276.214,0.0,0.0,0.5540609,554.06085,86.05,86050.0,0.2075589,207.5589,2.645,385.056,0.1373,12.283,0.01,1.0,0.2
2012.0,45.0,20.5,2.718,275.86798,0.0,0.0,0.5438395,543.83954,86.086,86086.0,0.19932044,199.32043,1.12,385.01,0.2705,11.983,0.01,1.0,0.2
2012.0,45.0,21.0,2.726,275.876,0.0,0.0,0.53901505,539.0151,86.121,86121.0,0.20457025,204.57025,0.75,384.89,0.107,11.983,0.01,1.0,0.2
2012.0,45.0,21.5,3.129,276.279,0.0,0.0,0.53798753,537.98755,86.163,86163.0,0.2271427,227.1427,0.95,384.672,0.1,12.4,0.01,1.0,0.2
2012.0,45.0,22.0,3.257,276.40698,0.0,0.0,0.50977373,509.77374,86.183,86183.0,0.2623156,262.3156,1.152,385.057,0.1797,12.481,0.01,1.0,0.2
2012.0,45.0,22.5,2.538,275.688,0.0,0.0,0.48571235,485.71234,86.186,86186.0,0.24800543,248.00543,1.059,385.01,0.2892,11.9,0.01,1.0,0.2
2012.0,45.0,23.0,2.039,275.189,0.0,0.0,0.48969513,489.69513,86.195,86195.0,0.21839368,218.39368,2.417,384.767,0.1219,11.594,0.01,1.0,0.2
2012.0,45.0,23.5,2.106,275.25598,0.0,0.0,0.50162977,501.62976,86.234,86234.0,0.20985442,209.85443,1.107,384.953,0.1,11.615,0.01,1.0,0.2
2012.0,46.0,0.0,2.097,275.24698,0.0,0.0,0.46069136,460.69138,86.251,86251.0,0.2503356,250.3356,1.259,385.44,0.1,11.626,0.01,1.0,0.2
2012.0,46.0,0.5,0.594,273.744,0.0,0.0,0.4632135,463.2135,86.281,86281.0,0.17507398,175.07397,2.741,385.028,0.1088,10.725,0.01,1.0,0.2
2012.0,46.0,1.0,2.475,275.625,0.0,0.0,0.45620868,456.20868,86.3,86300.0,0.2742277,274.22772,1.664,384.704,0.1483,11.8,0.01,1.0,0.2
2012.0,46.0,1.5,2.337,275.487,0.0,0.0,0.44517988,445.17987,86.306,86306.0,0.27811944,278.11945,0.829,385.898,0.1,11.739,0.01,1.0,0.2
2012.0,46.0,2.0,-0.03,273.12,0.0,0.0,0.45602405,456.02405,86.344,86344.0,0.15405492,154.05493,1.588,385.314,0.1,10.496,0.0,1.0,0.2
2012.0,46.0,2.5,1.622,274.772,0.0,0.0,0.4710941,471.09412,86.326,86326.0,0.21619025,216.19025,1.43,384.871,0.1,11.291,0.01,1.0,0.2
2012.0,46.0,3.0,-1.638,271.512,0.0,0.0,0.43967685,439.67685,86.304,86304.0,0.102738984,102.73898,2.588,385.621,0.1848,8.965,0.01,1.0,0.2
2012.0,46.0,3.5,-2.5,270.65,0.0,0.0,0.43548214,435.48215,86.314,86314.0,0.073476866,73.47687,2.691,384.653,0.1171,8.385,0.0,1.0,0.2
2012.0,46.0,4.0,-2.615,270.535,0.0,0.0,0.42730576,427.30576,86.285,86285.0,0.077331394,77.33139,2.494,384.531,0.157,8.228,0.0,1.0,0.2
2012.0,46.0,4.5,-2.842,270.30798,0.0,0.0,0.42309526,423.09525,86.279,86279.0,0.07310364,73.10364,2.331,384.574,0.1,7.944,0.01,1.0,0.2
2012.0,46.0,5.0,-2.818,270.332,0.0,0.0,0.41925782,419.2578,86.287,86287.0,0.0778277,77.8277,2.348,384.635,0.1,8.094,0.0,1.0,0.2
2012.0,46.0,5.5,-2.175,270.975,0.0,0.0,0.4262078,426.20782,86.281,86281.0,0.09514386,95.14386,3.239,384.724,0.1,8.722,0.0,1.0,0.2
2012.0,46.0,6.0,-2.833,270.317,0.0,0.0,0.4164882,416.4882,86.289,86289.0,0.08004398,80.043976,2.669,384.649,0.1,8.165,0.01,1.0,0.2
2012.0,46.0,6.5,-2.626,270.524,0.0,0.0,0.42191297,421.91296,86.319,86319.0,0.08231048,82.310486,2.491,384.246,0.1,8.3,0.01,1.0,0.2
2012.0,46.0,7.0,-3.254,269.896,0.0,0.0,0.41076273,410.76273,86.351,86351.0,0.070445925,70.44592,2.219,384.545,0.1,7.988,0.0,1.0,0.2
2012.0,46.0,7.5,-2.725,270.425,22.0,50.6,0.41389525,413.89526,86.374,86374.0,0.08663718,86.63718,2.901,384.818,0.1,16.1,0.01,1.0,0.2
2012.0,46.0,8.0,-1.539,271.611,116.6,268.18,0.4207535,420.7535,86.399,86399.0,0.1256257,125.6257,2.262,385.323,0.1583,8.35,0.0,1.0,0.2
2012.0,46.0,8.5,1.356,274.50598,227.2,522.56,0.44315058,443.15057,86.397,86397.0,0.23114526,231.14526,2.248,385.505,0.1588,10.183,0.01,1.0,0.2
2012.0,46.0,9.0,3.806,276.956,339.2,780.16003,0.45219544,452.19543,86.395,86395.0,0.35037786,350.37787,2.381,385.599,0.2188,12.167,0.01,1.0,0.2
2012.0,46.0,9.5,5.592,278.742,446.8,1027.6399,0.43572122,435.72122,86.373,86373.0,0.47351053,473.51053,2.239,385.92,0.1618,12.025,0.01,1.0,0.2
2012.0,46.0,10.0,6.523,279.673,547.3,1258.7899,0.4370052,437.0052,86.35,86350.0,0.53263897,532.639,2.784,385.799,0.2685,8.967,0.02,1.0,0.2
2012.0,46.0,10.5,7.609,280.759,638.0,1467.4,0.3893004,389.3004,86.328,86328.0,0.65527064,655.2706,4.288,385.469,0.2845,10.15,0.02,1.0,0.2
2012.0,46.0,11.0,8.69,281.84,711.1,1635.5299,0.33172646,331.72647,86.3,86300.0,0.79244995,792.44995,4.328,385.468,0.3733,9.9,0.02,1.0,0.2
2012.0,46.0,11.5,9.74,282.88998,766.6,1763.1799,0.3174037,317.40372,86.265,86265.0,0.8891609,889.1609,4.938,385.524,0.4133,9.2,0.02,1.0,0.2
2012.0,46.0,12.0,10.76,283.91,806.0,1853.7999,0.31734824,317.34824,86.221,86221.0,0.97430235,974.30237,5.481,385.516,0.4474,9.65,0.02,1.0,0.2
2012.0,46.0,12.5,11.34,284.49,826.0,1899.7999,0.3360946,336.09457,86.175,86175.0,1.0062541,1006.254,5.439,385.334,0.4104,9.65,0.02,1.0,0.2
2012.0,46.0,13.0,12.31,285.46,829.0,1906.7,0.2958747,295.87473,86.112,86112.0,1.1351863,1135.1863,4.65,385.239,0.348,14.25,0.02,1.0,0.2
2012.0,46.0,13.5,12.93,286.08,814.0,1872.2,0.29307672,293.07672,86.042,86042.0,1.1973432,1197.3433,3.913,385.23,0.2661,17.175,0.03,1.0,0.2
2012.0,46.0,14.0,13.36,286.50998,783.9,1802.97,0.2327196,232.7196,85.985,85985.0,1.3001326,1300.1327,4.377,384.976,0.3442,16.75,0.03,1.0,0.2
2012.0,46.0,14.5,13.91,287.06,737.8,1696.94,0.2001918,200.1918,85.937,85937.0,1.3884807,1388.4807,3.747,384.449,0.2515,15.567,0.02,1.0,0.2
2012.0,46.0,15.0,14.55,287.69998,670.5,1542.15,0.18351437,183.51437,85.902,85902.0,1.472349,1472.349,3.772,384.257,0.3217,15.133,0.03,1.0,0.2
2012.0,46.0,15.5,14.87,288.02,589.9,1356.77,0.17641059,176.41058,85.874,85874.0,1.5139775,1513.9775,5.339,384.344,0.3162,13.1,0.02,1.0,0.2
2012.0,46.0,16.0,15.07,288.22,492.9,1133.6699,0.17772634,177.72635,85.862,85862.0,1.5345559,1534.5559,4.906,384.141,0.3414,12.0,0.03,1.0,0.2
2012.0,46.0,16.5,15.13,288.28,386.6,889.18,0.17457306,174.57306,85.856,85856.0,1.5443255,1544.3254,5.192,383.798,0.367,12.1,0.02,1.0,0.2
2012.0,46.0,17.0,15.18,288.33,275.3,633.18994,0.15066533,150.66533,85.865,85865.0,1.5737665,1573.7665,4.803,383.641,0.2655,14.05,0.02,1.0,0.2
2012.0,46.0,17.5,14.77,287.91998,159.2,366.15997,0.15669501,156.695,85.877,85877.0,1.5228337,1522.8337,4.919,383.615,0.372,14.45,0.02,1.0,0.2
2012.0,46.0,18.0,13.74,286.88998,45.29,104.167,0.17837395,178.37395,85.906,85906.0,1.3928566,1392.8566,4.035,383.713,0.2752,17.96,0.02,1.0,0.2
2012.0,46.0,18.5,12.13,285.28,0.0,0.0,0.1819944,181.9944,85.946,85946.0,1.2322271,1232.227,2.725,383.507,0.1918,16.05,0.02,1.0,0.2
2012.0,46.0,19.0,11.36,284.50998,0.0,0.0,0.18557988,185.57988,85.971,85971.0,1.1585468,1158.5468,2.184,383.404,0.1,15.857,0.02,1.0,0.2
2012.0,46.0,19.5,11.36,284.50998,0.0,0.0,0.19817975,198.17975,85.98,85980.0,1.1459467,1145.9468,2.628,383.288,0.1,15.857,0.01,1.0,0.2
2012.0,46.0,20.0,10.25,283.4,0.0,0.0,0.2018663,201.8663,86.003,86003.0,1.0466034,1046.6034,0.828,383.973,0.1628,15.771,0.01,1.0,0.2
2012.0,46.0,20.5,7.299,280.449,0.0,0.0,0.2064109,206.4109,86.043,86043.0,0.8162657,816.2657,2.454,383.805,0.1,14.3,0.01,1.0,0.2
2012.0,46.0,21.0,8.35,281.5,0.0,0.0,0.23924744,239.24744,86.066,86066.0,0.85933155,859.33154,2.896,383.366,0.1,14.553,0.01,1.0,0.2
2012.0,46.0,21.5,8.43,281.58,0.0,0.0,0.22762105,227.62105,86.074,86074.0,0.8769334,876.9334,4.246,383.824,0.224,14.553,0.01,1.0,0.2
2012.0,46.0,22.0,8.56,281.71,0.0,0.0,0.21511516,215.11516,86.09,86090.0,0.8992112,899.21124,4.173,384.047,0.2454,14.6,0.01,1.0,0.2
2012.0,46.0,22.5,8.4,281.55,0.0,0.0,0.22071281,220.71281,86.095,86095.0,0.88160014,881.60016,3.184,383.857,0.1233,14.553,0.01,1.0,0.2
2012.0,46.0,23.0,8.02,281.16998,0.0,0.0,0.24870317,248.70317,86.076,86076.0,0.825525,825.52496,2.723,383.574,0.1201,14.557,0.01,1.0,0.2
2012.0,46.0,23.5,7.663,280.813,0.0,0.0,0.25720653,257.20654,86.069,86069.0,0.7912168,791.2168,3.494,383.289,0.1389,14.5,0.01,1.0,0.2
2012.0,47.0,0.0,7.743,280.893,0.0,0.0,0.25377852,253.77852,86.061,86061.0,0.80038166,800.38165,3.845,383.639,0.1741,14.5,0.01,1.0,0.2
2012.0,47.0,0.5,8.02,281.16998,0.0,0.0,0.2523362,252.3362,86.063,86063.0,0.82189196,821.89197,4.216,383.495,0.2216,14.753,0.01,1.0,0.2
2012.0,47.0,1.0,7.941,281.091,0.0,0.0,0.26666382,266.66382,86.06,86060.0,0.8018079,801.80786,3.727,383.548,0.1783,14.906,0.01,1.0,0.2
2012.0,47.0,1.5,7.661,280.811,0.0,0.0,0.31525385,315.25385,86.059,86059.0,0.7330275,733.0275,3.382,383.272,0.1602,14.794,0.01,1.0,0.2
2012.0,47.0,2.0,8.11,281.25998,0.0,0.0,0.36116794,361.16794,86.042,86042.0,0.7196533,719.6533,3.535,382.906,0.1245,15.1,0.01,1.0,0.2
2012.0,47.0,2.5,8.67,281.82,0.0,0.0,0.3644704,364.4704,86.002,86002.0,0.75818473,758.18475,4.928,383.587,0.3245,15.31,0.01,1.0,0.2
2012.0,47.0,3.0,6.833,279.983,0.0,0.0,0.3091796,309.1796,86.005,86005.0,0.681354,681.354,2.353,383.591,0.1173,14.418,0.01,1.0,0.2
2012.0,47.0,3.5,6.733,279.883,0.0,0.0,0.32043785,320.43784,85.992,85992.0,0.663312,663.312,2.067,383.674,0.1,14.406,0.01,1.0,0.2
2012.0,47.0,4.0,6.065,279.215,0.0,0.0,0.3239476,323.9476,85.978,85978.0,0.6155483,615.54834,2.477,383.759,0.1187,14.469,0.01,1.0,0.2
2012.0,47.0,4.5,5.205,278.35498,0.0,0.0,0.34880137,348.80136,85.967,85967.0,0.53631055,536.31055,3.516,383.658,0.1392,14.025,0.01,1.0,0.2
2012.0,47.0,5.0,5.855,279.005,0.0,0.0,0.3842288,384.2288,85.984,85984.0,0.5417218,541.7218,3.154,383.233,0.1,14.2,0.01,1.0,0.2
2012.0,47.0,5.5,6.213,279.363,0.0,0.0,0.39940557,399.40558,85.987,85987.0,0.5497409,549.7409,4.404,383.483,0.203,14.435,0.01,1.0,0.2
2012.0,47.0,6.0,5.58,278.72998,0.0,0.0,0.40019763,400.19763,85.995,85995.0,0.5082783,508.27832,4.521,383.832,0.236,14.2,0.01,1.0,0.2
2012.0,47.0,6.5,5.545,278.695,0.0,0.0,0.40671,406.71,86.011,86011.0,0.4995629,499.5629,4.241,383.821,0.2322,14.18,0.01,1.0,0.2
2012.0,47.0,7.0,5.856,279.00598,0.0,0.0,0.4153905,415.3905,86.024,86024.0,0.5106237,510.62372,3.005,383.781,0.1836,14.144,0.01,1.0,0.2
2012.0,47.0,7.5,5.705,278.85498,10.82,24.886,0.41967738,419.67737,86.034,86034.0,0.49670312,496.70312,3.704,384.004,0.1705,13.958,0.01,1.0,0.2
2012.0,47.0,8.0,5.688,278.83798,41.06,94.438,0.4226117,422.61172,86.071,86071.0,0.49269095,492.69095,2.094,384.074,0.1,12.967,0.01,1.0,0.2
2012.0,47.0,8.5,6.108,279.258,73.32,168.636,0.43212292,432.12292,86.088,86088.0,0.5101672,510.16718,1.627,383.792,0.1,13.15,0.01,1.0,0.2
2012.0,47.0,9.0,7.293,280.443,164.1,377.43,0.4458125,445.8125,86.095,86095.0,0.5764447,576.4447,1.893,383.643,0.1567,12.733,0.01,1.0,0.2
2012.0,47.0,9.5,8.19,281.34,200.1,460.23,0.47069967,470.69968,86.097,86097.0,0.6160127,616.0127,2.576,383.495,0.2125,14.489,0.02,1.0,0.2
2012.0,47.0,10.0,8.77,281.91998,398.8,917.2399,0.51587284,515.87286,86.098,86098.0,0.6143987,614.39874,3.263,383.832,0.2855,14.8,0.01,1.0,0.2
2012.0,47.0,10.5,9.99,283.13998,505.3,1162.19,0.5505816,550.5816,86.112,86112.0,0.67636824,676.3682,3.811,384.249,0.2684,14.1,0.01,1.0,0.2
2012.0,47.0,11.0,10.44,283.59,610.9,1405.0701,0.57342076,573.4208,86.11,86110.0,0.6909852,690.9852,5.218,383.517,0.342,10.15,0.01,1.0,0.2
2012.0,47.0,11.5,11.23,284.38,693.5,1595.0499,0.51884025,518.8403,86.055,86055.0,0.8137634,813.76337,7.722,383.524,0.6011,9.9,0.02,1.0,0.2
2012.0,47.0,12.0,11.85,285.0,785.7,1807.11,0.4777515,477.7515,86.008,86008.0,0.91061705,910.61707,8.24,383.359,0.6491,14.175,0.02,1.0,0.2
2012.0,47.0,12.5,11.71,284.86,557.1,1281.33,0.44388145,443.88144,85.98,85980.0,0.93171877,931.71875,7.514,383.243,0.573,11.95,0.02,1.0,0.2
2012.0,47.0,13.0,12.2,285.35,646.1,1486.0299,0.41409323,414.09323,85.95,85950.0,1.0066546,1006.65466,7.581,383.506,0.5678,15.6,0.02,1.0,0.2
2012.0,47.0,13.5,12.41,285.56,816.0,1876.7999,0.40609562,406.0956,85.902,85902.0,1.034394,1034.394,8.319,383.634,0.6528,15.3,0.02,1.0,0.2
2012.0,47.0,14.0,12.24,285.38998,651.0,1497.2999,0.39480022,394.8002,85.892,85892.0,1.0296869,1029.6869,9.449,383.677,0.69,15.6,0.02,1.0,0.2
2012.0,47.0,14.5,11.97,285.12,540.1,1242.2299,0.4123188,412.3188,85.898,85898.0,0.9870776,987.0776,8.949,383.491,0.6216,11.95,0.02,1.0,0.2
2012.0,47.0,15.0,12.13,285.28,573.2,1318.36,0.41399416,413.99417,85.882,85882.0,1.0002273,1000.2273,8.333,383.474,0.6033,15.075,0.02,1.0,0.2
2012.0,47.0,15.5,12.22,285.37,493.0,1133.9,0.41412136,414.12137,85.882,85882.0,1.0084922,1008.4922,7.602,383.302,0.5489,11.95,0.02,1.0,0.2
2012.0,47.0,16.0,12.26,285.41,483.0,1110.9,0.40522686,405.22687,85.862,85862.0,1.0211362,1021.13617,8.68,383.211,0.6013,13.1,0.02,1.0,0.2
2012.0,47.0,16.5,12.23,285.38,404.8,931.04,0.39728794,397.28793,85.842,85842.0,1.0262674,1026.2675,9.184,383.101,0.6855,12.1,0.02,1.0,0.2
2012.0,47.0,17.0,12.13,285.28,323.9,744.97,0.409125,409.125,85.848,85848.0,1.0050964,1005.09644,8.653,383.113,0.6888,12.1,0.02,1.0,0.2
2012.0,47.0,17.5,11.47,284.62,138.7,319.00998,0.4289397,428.9397,85.879,85879.0,0.925011,925.011,7.778,382.861,0.5846,14.4,0.01,1.0,0.2
2012.0,47.0,18.0,10.66,283.81,44.4,102.12,0.46099693,460.99692,85.918,85918.0,0.8220841,822.0841,6.276,383.038,0.4364,15.14,0.01,1.0,0.2
2012.0,47.0,18.5,9.57,282.72,0.0,0.0,0.48313153,483.13153,85.95,85950.0,0.7097468,709.74677,5.043,382.944,0.3618,15.233,0.02,1.0,0.2
2012.0,47.0,19.0,8.84,281.99,0.0,0.0,0.5161282,516.1282,85.956,85956.0,0.61950475,619.50476,3.002,383.099,0.2338,15.081,0.01,1.0,0.2
2012.0,47.0,19.5,8.58,281.72998,0.0,0.0,0.5501096,550.1096,85.971,85971.0,0.56572485,565.72485,3.745,383.097,0.2417,14.9,0.01,1.0,0.2
2012.0,47.0,20.0,8.13,281.28,0.0,0.0,0.5583371,558.3371,85.989,85989.0,0.52395695,523.957,0.75,383.317,0.2489,14.578,0.01,1.0,0.2
2012.0,47.0,20.5,7.994,281.14398,0.0,0.0,0.55872166,558.7217,86.018,86018.0,0.51360875,513.60876,2.284,383.24,0.1778,14.578,0.01,1.0,0.2
2012.0,47.0,21.0,7.61,280.75998,0.0,0.0,0.5546092,554.6092,86.034,86034.0,0.4900296,490.0296,1.361,383.43,0.1425,14.553,0.01,1.0,0.2
2012.0,47.0,21.5,7.535,280.685,0.0,0.0,0.55537003,555.37006,86.045,86045.0,0.48393646,483.93646,0.75,383.507,0.1,14.553,0.01,1.0,0.2
2012.0,47.0,22.0,7.195,280.345,0.0,0.0,0.5529028,552.90283,86.046,86046.0,0.4625219,462.5219,1.214,383.859,0.1158,14.553,0.01,1.0,0.2
2012.0,47.0,22.5,5.869,279.01898,0.0,0.0,0.5292415,529.2415,86.049,86049.0,0.39760497,397.60498,1.956,383.955,0.1473,13.986,0.01,1.0,0.2
2012.0,47.0,23.0,6.25,279.4,0.0,0.0,0.55714893,557.1489,86.026,86026.0,0.394421,394.42102,1.45,383.758,0.2137,14.015,0.01,1.0,0.2
2012.0,47.0,23.5,6.629,279.779,0.0,0.0,0.57815623,578.15625,86.038,86038.0,0.398588,398.588,2.204,383.757,0.217,13.986,0.01,1.0,0.2
2012.0,48.0,0.0,6.641,279.791,0.0,0.0,0.5938035,593.8035,86.05,86050.0,0.38374585,383.74585,4.726,383.302,0.325,14.027,0.01,1.0,0.2
2012.0,48.0,0.5,5.768,278.918,0.0,0.0,0.6698789,669.8789,86.086,86086.0,0.2505111,250.51111,5.371,383.239,0.3907,13.433,0.01,1.0,0.2
